Country,Year,"Fertility rate, total (births per woman)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Human capital index (HCI) (scale 0-1),rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
Costa Rica,2001,2.325,3.8923361753799677,621846413.159734,4.83202981948853,19.1528205871582,,43491.43359375,43516.48828125,4.0340739999999995,1.5254881381988525,2335.043293814926,2.4483330249786377,35241.01953125,42667.12890625,42737.6640625,42044.6015625,90233.6953125,0.0014915944775566459,0.6755439639091492,0.657844066619873,46935.4609375,40895.0390625,47891.42578125,86410.7109375,0.42665812373161316,0.9328595995903015,0.9140821099281311,0.5754779577255249,0.18097591400146484,0.0562702938914299,328.87083333333334,0.3598570227622986,0.37234893441200256,0.3784867227077484,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.6943767070770264,0.17662455141544342,0.1438051164150238,0.25098472833633423,-0.3652503490447998,0.09945931285619736,0.35586434602737427,0.4316301643848419,0.37913599610328674,0.4468856155872345,0.40843451023101807,0.29899129271507263,1.1900182962417603
Costa Rica,2002,2.2,4.362026940331962,723172624.768835,5.15044021606445,19.24049949646,,44473.828125,43845.90625,4.100925,1.5653185844421387,2362.6960942788314,2.4727375507354736,36604.5703125,44702.52734375,43837.31640625,42550.5703125,96437.6015625,0.0015534610720351338,0.6462107300758362,0.646369218826294,48480.4609375,42396.8671875,49801.1796875,91292.0703125,0.4524287283420563,0.914547324180603,0.9021761417388916,0.5754779577255249,0.18159528076648712,0.05568011477589607,359.8175268817204,0.3699442148208618,0.3765036463737488,0.3878892660140991,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.7123415470123291,0.19031372666358948,0.14791882038116455,0.25110045075416565,-0.39971140027046204,0.09803684055805206,0.366157591342926,0.40615376830101013,0.38817963004112244,0.46332627534866333,0.40535396337509155,0.2905709445476532,1.113490343093872
Costa Rica,2003,2.137,4.483539703162722,774386239.764205,5.13373994827271,20.1517200469971,,46375.75390625,45280.35546875,4.164053,1.6053776741027832,2356.134889883384,2.4973855018615723,38142.37109375,46684.71875,45772.46484375,44016.234375,103352.3515625,0.0016074880259111524,0.6344049572944641,0.6387474536895752,50543.53515625,43919.87109375,51694.8046875,96530.1171875,0.478557288646698,0.9138063192367554,0.897527277469635,0.5754779577255249,0.1832561492919922,0.05530163273215294,398.6622222222223,0.37413784861564636,0.375682532787323,0.39067208766937256,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.7140620350837708,0.1940726935863495,0.15249024331569672,0.256864994764328,-0.3898937702178955,0.07240374386310577,0.37413230538368225,0.3825795352458954,0.3741638958454132,0.5130272507667542,0.43050453066825867,0.28134825825691223,1.0469632148742676
Costa Rica,2004,2.078,5.823126533318657,1083718486.49799,4.89062976837158,20.4308891296387,,48099.26953125,47385.21875,4.225155,1.655476450920105,2375.4022113265487,2.5222792625427246,39184.82421875,47900.40234375,47499.09375,46216.86328125,110406.296875,0.0016602746909484267,0.6262557506561279,0.6126441359519958,52735.390625,44919.48828125,52753.79296875,101677.5625,0.5042928457260132,0.9066480398178101,0.8709685802459717,0.5754779577255249,0.1736939698457718,0.054773181676864624,437.935,0.38704976439476013,0.39008626341819763,0.40090876817703247,Interpolated,Benchmark,Market-based,Regular,Regular,,82.2222222222222,0.6960335969924927,0.18858006596565247,0.15181325376033783,0.2388048619031906,-0.37745150923728943,0.10221967846155167,0.39048415422439575,0.40373820066452026,0.3713037073612213,0.5393388867378235,0.4587733745574951,0.2970476746559143,1.0130940675735474
Costa Rica,2005,2.044,7.628435395077471,1528787464.115,,,,49625.55859375,50876.88671875,4.285502,1.7023879289627075,2357.8463972088693,2.5474209785461426,41710.24609375,51008.640625,49859.75,48908.5,118162.8515625,0.0017360551282763481,0.6298960447311401,0.6093953251838684,54776.71484375,46772.0078125,54978.12890625,107126.390625,0.5343645811080933,0.902911365032196,0.8702645897865295,0.5754779577255249,0.17217892408370972,0.05451449379324913,477.7867414874552,0.3982338011264801,0.4001655578613281,0.4079486131668091,Interpolated,Benchmark,Market-based,Regular,Regular,,75.5555555555556,0.7008566856384277,0.19011813402175903,0.15196532011032104,0.2666850686073303,-0.38795438408851624,0.0783291906118393,0.4055687487125397,0.4088308811187744,0.3644053637981415,0.5482325553894043,0.4834584593772888,0.30062898993492126,0.9489929676055908
Costa Rica,2006,2.014,7.92850433097117,1801002598.41588,4.61613988876343,20.6433391571045,,52116.109375,51939.37109375,4.345412,1.7636998891830444,2365.6130710855386,2.5419225692749023,43686.37109375,53727.76953125,52060.5859375,50764.1875,126969.328125,0.0018109208904206753,0.6213706731796265,0.6145316958427429,58741.3046875,49004.953125,57976.55078125,113231.3046875,0.5673412084579468,0.9243310689926147,0.8760896921157837,0.5754779577255249,0.17463387548923492,0.05454716831445694,511.3018179403483,0.42412856221199036,0.4341178834438324,0.4452042579650879,Interpolated,Benchmark,Market-based,Regular,Regular,,78.8888888888889,0.7070843577384949,0.197804793715477,0.15349026024341583,0.25000473856925964,-0.4451887309551239,0.13680458068847656,0.43306687474250793,0.4775775671005249,0.38295242190361023,0.5716414451599121,0.489851176738739,0.3130565285682678,0.972173810005188
Costa Rica,2007,2.012,8.337425978561013,2241492021.19677,4.6345100402832,21.0218906402588,,55945.8046875,55013.37109375,4.404628,1.8431767225265503,2392.5747525443153,2.536435842514038,46893.3359375,58756.609375,55788.5625,54126.69140625,138019.640625,0.0018977081635966897,0.6261621713638306,0.6418173909187317,63539.2421875,52320.47265625,63352.9765625,121402.1953125,0.6080929040908813,0.9415181875228882,0.9015004634857178,0.5754779577255249,0.1755436509847641,0.05443772301077843,516.6173902329749,0.4668298661708832,0.47937914729118347,0.4940977394580841,Interpolated,Benchmark,Market-based,Regular,Regular,,77.7777777777778,0.7156575322151184,0.2191760390996933,0.15070495009422302,0.2658202648162842,-0.44137606024742126,0.09001722931861877,0.4766473174095154,0.5289842486381531,0.4202094078063965,0.6204918622970581,0.5340195894241333,0.34262484312057495,1.045394778251648
Costa Rica,2008,2.021,7.909006982782318,2436112218.26755,4.88697004318237,20.8109607696533,,57960.8203125,58260.421875,4.463125,1.8894704580307007,2397.8833765096315,2.530961036682129,50090.8125,63323.82421875,58179.16015625,56655.0078125,150910.09375,0.0020186365582048893,0.6268548965454102,0.6661536693572998,66493.5546875,55317.50390625,67535.21875,130628.78125,0.653228759765625,0.9422192573547363,0.9189988970756531,0.5754779577255249,0.16468940675258636,0.05413215234875679,526.2355134408604,0.5132386684417725,0.5261838436126709,0.5403393507003784,Interpolated,Benchmark,Market-based,Regular,Regular,,76.6666666666667,0.7294889092445374,0.23357178270816803,0.1546485275030136,0.25212031602859497,-0.46252962946891785,0.09270012378692627,0.5216005444526672,0.5751850605010986,0.47379496693611145,0.682205319404602,0.5834619998931885,0.3818388283252716,1.105229377746582
Costa Rica,2009,1.982,5.251510672459679,1614614468.45234,6.01030015945435,23.4082202911377,,62241.58203125,61673.8203125,4.52074,1.881556749343872,2354.243105584855,2.525498151779175,51051.8984375,62469.48046875,62160.12109375,60991.94140625,160961.625,0.0021484314929693937,0.6622331142425537,0.6591582894325256,65848.203125,56326.734375,66461.84375,137512.421875,0.682845950126648,0.9287965297698975,0.9002462029457092,0.5754779577255249,0.15286237001419067,0.05334453284740448,573.287956733231,0.4913000464439392,0.49167153239250183,0.501088559627533,Interpolated,Benchmark,Market-based,Regular,Regular,,76.6666666666667,0.6817614436149597,0.18719817698001862,0.1552654653787613,0.22242896258831024,-0.33048316836357117,0.08382907509803772,0.48725247383117676,0.4933326542377472,0.5090726613998413,0.6513416767120361,0.5730301737785339,0.38025328516960144,1.0222359895706177
Costa Rica,2010,1.928,5.063711702135257,1906923793.45078,6.56574010848999,22.8808898925781,0.597758889198303,64776.234375,62831.0078125,4.5773779999999995,1.9407755136489868,2249.2659794274505,2.5200469493865967,53986.07421875,66059.7265625,64845.390625,61792.921875,170760.609375,0.002292872639372945,0.6475407481193542,0.6675934195518494,69108.921875,58995.65625,69738.078125,144696.984375,0.7164631485939026,0.9643757939338684,0.9345324635505676,0.5754779577255249,0.16323599219322205,0.05255330353975296,525.829200716846,0.5671664476394653,0.5747306942939758,0.6031214594841003,Interpolated,Benchmark,Market-based,Regular,Regular,,76.6666666666667,0.7095996737480164,0.19538888335227966,0.16406145691871643,0.2220664769411087,-0.40320777893066406,0.11209125816822052,0.5558531284332275,0.6085532903671265,0.6160990595817566,0.6591423153877258,0.5587007403373718,0.42279869318008423,1.117133378982544
Costa Rica,2011,1.902,6.391725396447871,2733268839.98155,6.37988996505737,23.0096206665039,,67627.9765625,66766.734375,4.633086,1.9804202318191528,2289.8875657724866,2.545922040939331,57414.125,70543.96875,68002.1171875,65146.8046875,179936.65625,0.002376896096393466,0.6499561071395874,0.6753416657447815,72085.5,62025.17578125,73704.5078125,152176.78125,0.7516398429870605,0.9586120843887329,0.9412420392036438,0.5754779577255249,0.16153311729431152,0.05212243273854256,505.664239919355,0.6172114014625549,0.6214908361434937,0.6487301588058472,Benchmark,Benchmark,Market-based,Regular,Regular,0.5192938855780649,76.6666666666667,0.7176258563995361,0.2015424370765686,0.16367794573307037,0.2297460436820984,-0.4654889404773712,0.15289665758609772,0.6028217077255249,0.6402040719985962,0.6803012490272522,0.6829752326011658,0.6022666096687317,0.45790109038352966,1.192238211631775
Costa Rica,2012,1.876,5.708661248547432,2696295210.67893,6.58239984512329,23.5015602111816,,72809.9609375,70761.734375,4.688,1.9712060689926147,2242.5993149523083,2.5681092739105225,61210.6328125,75643.109375,72870.109375,68363.6953125,187376.015625,0.0024241870269179344,0.672502338886261,0.7149676084518433,75543.390625,65068.21484375,77204.6953125,160860.78125,0.7923018932342529,0.9919508695602417,0.9735307097434998,0.5754779577255249,0.1611834317445755,0.05158374086022377,502.901461981567,0.6326369643211365,0.6377530694007874,0.679792582988739,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5652213035365626,77.7777777777778,0.7297870516777039,0.2111131250858307,0.16558046638965607,0.2444620281457901,-0.46577680110931396,0.11483409255743027,0.6170830726623535,0.6594510078430176,0.7011899352073669,0.6732038259506226,0.5764670372009277,0.48573294281959534,1.2409238815307617
Costa Rica,2013,1.838,6.29127735209417,3205384976.80294,6.68739986419678,22.8309097290039,,73672.4375,69764.0546875,4.742107,2.031738519668579,2156.557737283507,2.5858325958251953,62121.265625,75610.1328125,73441.875,67955.2734375,192291.421875,0.002438061172142625,0.6585712432861328,0.7090561985969543,77257.484375,67012.875,78558.765625,169059.59375,0.8324400186538696,0.994844913482666,0.9714528322219849,0.5873775482177734,0.1545933485031128,0.05121835693717003,499.766832565284,0.6724507808685303,0.677339494228363,0.7320268154144287,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.6368268028855721,77.7777777777778,0.72706139087677,0.1984962522983551,0.18708792328834534,0.24270392954349518,-0.459555983543396,0.10420648753643036,0.668578028678894,0.6998538374900818,0.6875009536743164,0.6955711841583252,0.5803682804107666,0.5089843273162842,1.232558012008667
Costa Rica,2014,1.819,6.232936622087692,3242149796.9724,6.67952013015747,23.1095294952393,,77290.9453125,73966.5,4.795396,2.0684666633605957,2135.533113218165,2.6036784648895264,65356.64453125,79056.4375,77101.4921875,71974.2265625,197017.59375,0.002460178453475237,0.6780917644500732,0.7192220091819763,79973.3515625,69616.71875,81332.3828125,177445.53125,0.8730887174606323,1.0009069442749023,0.9775165319442749,0.5877441763877869,0.15224650502204895,0.05106372758746147,538.317200279058,0.6479558348655701,0.6559894680976868,0.7027206420898438,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.6796042663392053,77.7777777777778,0.710954487323761,0.1903430074453354,0.1971016824245453,0.5996776223182678,-0.3047971725463867,-0.39327967166900635,0.6546151638031006,0.6943150162696838,0.623935341835022,0.7420285940170288,0.6116524338722229,0.5107727646827698,1.1918165683746338
Costa Rica,2015,1.79,5.236394576715384,2955521680.83967,6.87349987030029,23.3734302520752,,83135.90625,79182.875,4.847804,2.106851100921631,2156.910504337614,2.621647357940674,69457.046875,83442.078125,82723.6953125,78429.9765625,200921.015625,0.002464097924530506,0.7103239297866821,0.7286306619644165,82877.7734375,72499.6015625,84859.59375,185906.84375,0.913811445236206,0.9970932602882385,0.9804171323776245,0.5888906717300415,0.15752363204956055,0.050807446241378784,534.565769969278,0.6501128673553467,0.6621561050415039,0.6984063982963562,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.702668090076133,84.4444333333333,0.6808615326881409,0.17831233143806458,0.20473156869411469,0.19106559455394745,-0.3544744551181793,0.09950346499681473,0.6662958860397339,0.7219690680503845,0.5962941646575928,0.639183521270752,0.5576844811439514,0.5287548899650574,1.2392067909240723
Costa Rica,2016,1.754,4.452962117703258,2620435490.61534,6.89395999908447,23.4232006072998,,88774.8046875,84422.15625,4.899344999999999,2.146195411682129,2212.383720163131,2.639740228652954,73351.4609375,88035.828125,88268.4140625,84274.75,204585.109375,0.0024959370493888855,0.7330471873283386,0.7397758960723877,86396.7578125,75122.0625,88812.0625,194930.59375,0.9595383405685425,0.9887709617614746,0.9760733246803284,0.579785943031311,0.16811388731002808,0.05080719292163849,544.73936722902,0.6339782476425171,0.6475476026535034,0.6782339215278625,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7427955458886206,84.4444333333333,0.6577498316764832,0.1742440164089203,0.21263495087623596,0.18597552180290222,-0.32795286178588867,0.09734848886728287,0.6615098714828491,0.7153293490409851,0.5488138794898987,0.6321603059768677,0.55436110496521,0.5271552801132202,1.2637392282485962
Costa Rica,2017,1.74,4.833275220784429,2924906990.98245,7.06980991363525,30.1514205932617,0.619,93173.296875,89731.84375,4.949954,2.192535638809204,2185.282478193936,2.6579580307006836,77761.484375,93440.328125,93173.296875,89731.84375,203054.796875,0.0024605642538517714,0.766993522644043,0.7682907581329346,89731.84375,77761.484375,93440.328125,203054.796875,1.0,1.0,1.0,0.579785943031311,0.16734200716018677,0.05097738653421402,567.51309030978,0.6089150905609131,0.6276676654815674,0.651740312576294,Benchmark,Benchmark,Market-based,Regular,Regular,0.7564425378710505,87.7777666666667,0.6415440440177917,0.17473000288009644,0.22505444288253784,0.1944948434829712,-0.31940656900405884,0.08358321338891983,0.6480907797813416,0.7206733822822571,0.4972403645515442,0.6472836136817932,0.5705447793006897,0.5446750521659851,1.2654569149017334
Costa Rica,2018,1.709,4.829438721343998,3014543618.02812,6.76991987228394,26.086669921875,0.603258788585663,94538.9375,91075.3828125,4.999441,2.1961886882781982,2127.988445651454,2.6763017177581787,79086.3984375,94244.40625,94493.5390625,91243.765625,210749.046875,0.00252937083132565,0.7628082633018494,0.7575609683990479,92119.046875,79035.671875,94229.1171875,211337.15625,1.0404201745986938,1.0202585458755493,1.0022087097167969,0.579785943031311,0.16225223243236542,0.05092238634824753,576.97250124808,0.6133646368980408,0.6408258080482483,0.6636497378349304,Extrapolated,Benchmark,Market-based,Regular,Regular,,91.1111,0.6428501009941101,0.16612647473812103,0.22390936315059662,0.18274590373039246,-0.3059793710708618,0.0903475284576416,0.6525187492370605,0.7841036915779114,0.5009520649909973,0.6747928261756897,0.593258798122406,0.5576563477516174,1.2031112909317017
Costa Rica,2019,1.632,4.220940166598106,2719031329.42268,6.73808002471924,32.5915794372559,,97161.359375,93491.828125,5.047561,2.2563555240631104,2069.2454565536823,2.6947717666625977,81095.8671875,95721.9609375,97073.265625,93967.2421875,217205.375,0.0025315447710454464,0.7676246762275696,0.7520634531974792,94038.6796875,80833.109375,95469.65625,218053.984375,1.073033332824707,1.0245802402496338,0.9988886713981628,0.579785943031311,0.1587817221879959,0.05078767612576485,587.294595686124,0.6148127913475037,0.6363641023635864,0.6573987007141113,Extrapolated,Extrapolated,Market-based,Regular,Regular,,91.1111,0.6338760256767273,0.1556510180234909,0.22914671897888184,0.17741793394088745,-0.28535592555999756,0.08926423639059067,0.6566264033317566,0.7558574080467224,0.4991462230682373,0.6869214773178101,0.6006641387939453,0.5631430149078369,1.1873968839645386
Costa Rica,2020,1.555,3.3704352331303955,2103003648.9836,6.62898015975952,30.0822105407715,0.628635048866272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2021,1.533,5.530729864068392,3592802258.09677,6.24841976165771,31.1666202545166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2022,1.522,5.305043279299437,3673404328.97314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2023,,5.419180710979399,4687479757.85749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,1960,2.57,,,,,,63426.1015625,62189.9453125,4.583308410884669,2.11165714263916,1909.4682363827562,2.57189679145813,46572.8125,62836.47265625,62302.44921875,60325.7265625,214827.03125,0.013832185417413712,0.8091306686401367,0.8434877395629883,75799.7890625,55896.52734375,74690.8046875,266627.125,0.1268329620361328,0.6662059426307678,0.6798365116119385,0.6416286826133728,0.08599013090133667,0.03277350217103958,6.907139784123395,0.10130039602518082,0.10250914841890335,0.10586811602115631,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6195290684700012,0.2695974111557007,0.15249338746070862,0.21622438728809357,-0.29809534549713135,0.04025109484791756,0.10260551422834396,0.10597056150436401,0.0959981307387352,0.1135893315076828,0.09973164647817612,0.08669741451740265,0.8404357433319092
Denmark,1961,2.55,,,,,,67336.859375,66130.2578125,4.612140109898238,2.1424994468688965,1921.4111905547893,2.589850664138794,50570.7421875,66869.6953125,66079.1640625,64411.8671875,226366.09375,0.014087826944887638,0.8272411227226257,0.8602824807167053,80756.375,59916.1875,79543.9765625,280517.46875,0.1340913474559784,0.6835015416145325,0.69721519947052,0.6416286826133728,0.08918296545743942,0.033295419067144394,6.907139784123395,0.10548940300941467,0.10740059614181519,0.11018066853284836,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6319242119789124,0.25304269790649414,0.15319108963012695,0.20444144308567047,-0.2798154950141907,0.03721600025892258,0.10489114373922348,0.11333046853542328,0.10795726627111435,0.11590805649757385,0.10405079275369644,0.08871286362409592,0.8770764470100403
Denmark,1962,2.55,,,,,,71189.375,69306.84375,4.649240992467457,2.1753976345062256,1933.4288430913396,2.6079299449920654,53924.1015625,71627.859375,69688.875,68889.9140625,239677.8125,0.014401981607079506,0.8336968421936035,0.8682330250740051,85711.21875,63621.4375,85483.5234375,296389.625,0.1426166296005249,0.6967625021934509,0.719658374786377,0.6416286826133728,0.09025387465953827,0.033808790147304535,6.907139784123395,0.11221256107091904,0.11460358649492264,0.11593271046876907,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6254850029945374,0.25698617100715637,0.1572725772857666,0.1946670114994049,-0.26706090569496155,0.032650113105773926,0.1111193299293518,0.12188646197319031,0.1165604293346405,0.12234979122877121,0.11543560773134232,0.09298158437013626,0.8876602649688721
Denmark,1963,2.67,,,,,,72639.875,70440.2578125,4.685939221663287,2.202127456665039,1945.5216612005684,2.6261353492736816,54446.46875,70472.78125,71010.890625,70216.75,249805.375,0.014372192323207855,0.8149580359458923,0.821465015411377,86736.1015625,64542.8046875,84093.40625,308810.03125,0.14869961142539978,0.6833878755569458,0.6861612200737,0.6416286826133728,0.08858874440193176,0.03403828293085098,6.907139784123395,0.11858323216438293,0.1201900914311409,0.12154941260814667,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.6153189539909363,0.22824059426784515,0.1600867211818695,0.21501021087169647,-0.25551292300224304,0.03685644268989563,0.1178145781159401,0.1256490796804428,0.12153766304254532,0.1238812506198883,0.11817219108343124,0.09667296707630157,0.8941282033920288
Denmark,1964,2.6,,,,,,79057.765625,76187.46875,4.722549668607098,2.2473626136779785,1957.690115012836,2.644467830657959,57830.8984375,78518.0,77169.46875,75939.59375,265290.28125,0.014502478763461113,0.8381626605987549,0.873704195022583,94082.2578125,68802.390625,93968.1171875,327463.03125,0.15880484879016876,0.7085984945297241,0.7329424619674683,0.6416286826133728,0.09416823834180832,0.03424273803830147,6.907139784123395,0.125015988945961,0.12573345005512238,0.12776978313922882,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.600949764251709,0.2724151909351349,0.16058838367462158,0.21088331937789917,-0.28120824694633484,0.036371562629938126,0.12394257634878159,0.12773914635181427,0.1290328949689865,0.1300218552350998,0.1219714805483818,0.09859748184680939,0.9330166578292847
Denmark,1965,2.61,,,,,,82861.53125,79516.078125,4.760497840739281,2.288485527038574,1969.9346775989789,2.662928342819214,59673.55078125,81979.8359375,80935.5859375,79500.390625,281996.875,0.014791276305913925,0.828191876411438,0.8567735552787781,97900.171875,70825.6015625,98053.890625,347702.65625,0.1697015017271042,0.7056969404220581,0.7319753766059875,0.6416286826133728,0.09517304599285126,0.034683000296354294,6.907139784123395,0.13471341133117676,0.13449837267398834,0.13692642748355865,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5897578597068787,0.28058087825775146,0.1608491986989975,0.20975874364376068,-0.2774641215801239,0.03651748225092888,0.1319640427827835,0.13392312824726105,0.14479398727416992,0.13632118701934814,0.12744508683681488,0.10281946510076523,0.9339450001716614
Denmark,1966,2.62,,,,,,85542.84375,81621.2890625,4.799917796825146,2.327552318572998,1982.2558249887006,2.6815176010131836,62649.6953125,84725.765625,83691.875,82163.625,297087.40625,0.014817151241004467,0.8071237802505493,0.8322190642356873,101361.2421875,74143.84375,101216.171875,366773.125,0.1798393577337265,0.7019131183624268,0.7258689403533936,0.6416286826133728,0.09517843276262283,0.03492935746908188,6.907139784123395,0.14427223801612854,0.1431484818458557,0.1458110511302948,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.593105673789978,0.2686842083930969,0.16939350962638855,0.20833241939544678,-0.27625495195388794,0.03673915937542915,0.14168179035186768,0.13995933532714844,0.15334229171276093,0.14031895995140076,0.13173061609268188,0.1072406992316246,0.9450791478157043
Denmark,1967,2.35,,,,,,90434.40625,86031.3671875,4.8412384294981985,2.327684164047241,1953.6618275132346,2.7002367973327637,67326.015625,90194.171875,88681.78125,87164.46875,312811.28125,0.014843247830867767,0.8428859114646912,0.8704899549484253,107169.375,79128.9609375,107524.46875,386514.3125,0.18999344110488892,0.7311865091323853,0.7597341537475586,0.6416286826133728,0.09681053459644318,0.03489552438259125,6.956542021104687,0.1487826704978943,0.14775481820106506,0.15032684803009033,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5988131165504456,0.26235640048980713,0.17358897626399994,0.19678175449371338,-0.2648727595806122,0.03333258256316185,0.14538994431495667,0.14472872018814087,0.16048619151115417,0.14421714842319489,0.13573983311653137,0.11021028459072113,0.9948678016662598
Denmark,1968,2.12,,,,,,95489.0078125,90940.2421875,4.8697528720031125,2.3453805446624756,1909.1918314394443,2.7190864086151123,70606.4375,94879.359375,93825.828125,92602.8203125,329568.78125,0.014960103668272495,0.8670235872268677,0.8827980160713196,113164.859375,82702.765625,112907.7109375,407700.5,0.2009117156267166,0.7609214782714844,0.786228358745575,0.6416286826133728,0.09929484874010086,0.034783586859703064,7.5000000065,0.14584265649318695,0.14431720972061157,0.14622320234775543,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5862715244293213,0.2621186077594757,0.17619375884532928,0.2019251585006714,-0.26187488436698914,0.03536579757928848,0.14123637974262238,0.13987989723682404,0.16116966307163239,0.13809992372989655,0.13250234723091125,0.10595594346523285,0.9431788325309753
Denmark,1969,2.0,,,,,,102757.0859375,96764.8046875,4.893151612940657,2.390716075897217,1869.701834925975,2.738067865371704,74809.90625,102980.0625,100991.015625,98837.6171875,350237.875,0.015199465677142143,0.9010043740272522,0.9329153299331665,120471.8671875,87847.8359375,122467.0,433575.84375,0.2139253467321396,0.7893989682197571,0.831049382686615,0.6416286826133728,0.09954243898391724,0.03466947749257088,7.5000000065,0.15448828041553497,0.15282462537288666,0.15615424513816833,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5770553946495056,0.2850145101547241,0.17984168231487274,0.1989593505859375,-0.2757641077041626,0.03489317744970322,0.14923298358917236,0.14840655028820038,0.1713508814573288,0.15040314197540283,0.13942468166351318,0.11355384439229965,1.0043171644210815
Denmark,1970,1.95,0.6090612715873471,104000000.0,5.95553016662598,,,104721.953125,98012.0546875,4.931241,2.4226126670837402,1845.3498370759871,2.7571816444396973,77120.140625,106023.9765625,103103.1484375,100476.015625,372145.65625,0.015487470664083958,0.8957806825637817,0.9425737261772156,122345.4609375,91038.6484375,126002.8515625,458623.25,0.22665630280971527,0.781669557094574,0.8337053060531616,0.6416286826133728,0.0943627804517746,0.034496668726205826,7.5000000065,0.16846615076065063,0.16561536490917206,0.16994570195674896,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5772628784179688,0.28766900300979614,0.1902848482131958,0.2010793834924698,-0.292350709438324,0.03605460375547409,0.1622866541147232,0.15800902247428894,0.18721279501914978,0.16260308027267456,0.14926548302173615,0.1227620393037796,1.0487644672393799
Denmark,1971,2.04,0.6549237023367178,125000000.0,6.39355993270874,,,107205.5546875,100734.203125,4.961761999999999,2.4171628952026367,1809.7368402202217,2.7752223014831543,78599.78125,107810.3125,105669.1328125,103585.328125,392398.625,0.015719735994935036,0.906033456325531,0.9373186230659485,126021.9765625,93181.6875,128170.53125,483244.3125,0.23908931016921997,0.7976468205451965,0.8401356339454651,0.6416286826133728,0.09223184734582901,0.034325189888477325,7.42633796871194,0.18481998145580292,0.18061645328998566,0.1842498779296875,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.560625433921814,0.28199487924575806,0.19816717505455017,0.20319552719593048,-0.2751609981060028,0.031178012490272522,0.17663787305355072,0.16930557787418365,0.207967609167099,0.17107024788856506,0.16077391803264618,0.13216504454612732,1.0308462381362915
Denmark,1972,2.03,0.7059633549157213,164000000.0,6.48130989074707,,,112016.578125,104950.8515625,4.990546,2.4658374786376953,1751.8478453311805,2.7933809757232666,79396.234375,110848.5859375,110397.28125,108263.6015625,415167.4375,0.015939099714159966,0.916376531124115,0.9301977157592773,130973.8125,94471.1796875,131801.1875,511135.46875,0.2530064582824707,0.8155101537704468,0.8498868346214294,0.6416286826133728,0.0914311334490776,0.034090690314769745,6.949291665666666,0.2156602144241333,0.21044395864009857,0.21459142863750458,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5325590372085571,0.29051637649536133,0.2008012980222702,0.20270593464374542,-0.2532714605331421,0.026688741520047188,0.20658208429813385,0.19727635383605957,0.23973692953586578,0.19648338854312897,0.18333202600479126,0.15281391143798828,1.1326218843460083
